customer_id,total_spend,avg_spend,spend_std,transaction_count,unique_categories,age,gender
245831,113.33,113.33,0.0,1,1,46,F
245837,41.02,41.02,0.0,1,1,52,F
245898,135.76,135.76,0.0,1,1,61,F
245916,165.64,165.64,0.0,1,1,59,M
245925,220.88,220.88,0.0,1,1,29,M
245952,246.96,246.96,0.0,1,1,46,F
245985,2558.07,2558.07,0.0,1,1,49,F
245992,948.99,948.99,0.0,1,1,59,F
245994,96.11,96.11,0.0,1,1,62,Unknown
246036,54.85,54.85,0.0,1,1,37,M
246066,537.08,537.08,0.0,1,1,49,M
246076,290.89,290.89,0.0,1,1,22,M
246101,386.42,386.42,0.0,1,1,22,F
246143,315.52,315.52,0.0,1,1,58,F
246148,401.47,401.47,0.0,1,1,49,M
246155,68.57,68.57,0.0,1,1,58,M
246158,52.79,52.79,0.0,1,1,66,M
246162,92.77,92.77,0.0,1,1,54,F
246216,145.98,145.98,0.0,1,1,68,M
246235,57.05,57.05,0.0,1,1,64,F
246240,88.55,88.55,0.0,1,1,20,M
246266,97.25,97.25,0.0,1,1,37,M
246321,40.03,40.03,0.0,1,1,76,M
246323,287.08,287.08,0.0,1,1,66,F
246338,103.85,103.85,0.0,1,1,54,M
246346,1847.17,1847.17,0.0,1,1,63,F
246363,2565.47,2565.47,0.0,1,1,77,M
246374,326.81,326.81,0.0,1,1,25,Unknown
246375,45.42,45.42,0.0,1,1,59,M
246393,117.37,117.37,0.0,1,1,40,F
246417,131.47,131.47,0.0,1,1,51,F
246507,225.31,225.31,0.0,1,1,46,M
246528,179.61,179.61,0.0,1,1,69,M
246542,11.2,11.2,0.0,1,1,67,F
246568,24.62,24.62,0.0,1,1,71,F
246576,117.87,117.87,0.0,1,1,70,F
246579,474.35,474.35,0.0,1,1,59,F
246592,167.7,167.7,0.0,1,1,51,F
246662,31.85,31.85,0.0,1,1,50,F
246686,383.12,383.12,0.0,1,1,27,M
246695,837.97,837.97,0.0,1,1,65,M
246716,229.17,229.17,0.0,1,1,75,M
246726,463.08,463.08,0.0,1,1,54,F
246750,25.76,25.76,0.0,1,1,31,M
246763,364.63,364.63,0.0,1,1,62,F
246774,141.03,141.03,0.0,1,1,28,F
246776,423.91,423.91,0.0,1,1,71,M
246787,2718.59,2718.59,0.0,1,1,51,M
246871,185.88,185.88,0.0,1,1,73,M
246893,221.95,221.95,0.0,1,1,36,M
246940,68.68,68.68,0.0,1,1,26,Unknown
246957,182.74,182.74,0.0,1,1,65,F
246958,992.37,992.37,0.0,1,1,64,M
246959,2706.83,2706.83,0.0,1,1,62,F
246975,222.42,222.42,0.0,1,1,36,M
246980,71.69,71.69,0.0,1,1,38,F
247010,210.05,210.05,0.0,1,1,23,M
247078,65.49,65.49,0.0,1,1,33,F
247088,97.43,97.43,0.0,1,1,63,F
247089,730.63,730.63,0.0,1,1,67,F
247115,57.92,57.92,0.0,1,1,44,F
247116,128.03,128.03,0.0,1,1,22,M
247140,439.13,439.13,0.0,1,1,37,Unknown
247142,162.25,162.25,0.0,1,1,34,F
247167,137.49,137.49,0.0,1,1,20,F
247171,63.86,63.86,0.0,1,1,76,M
247182,145.93,145.93,0.0,1,1,43,F
247210,210.53,210.53,0.0,1,1,47,F
247215,234.03,234.03,0.0,1,1,69,M
247255,375.28,375.28,0.0,1,1,42,M
247256,97.52,97.52,0.0,1,1,26,M
247270,1010.72,1010.72,0.0,1,1,37,M
247272,2729.29,2729.29,0.0,1,1,69,M
247277,788.47,788.47,0.0,1,1,51,M
247280,926.85,926.85,0.0,1,1,74,F
247327,681.2,681.2,0.0,1,1,55,M
247330,1364.54,1364.54,0.0,1,1,69,M
247335,164.76,164.76,0.0,1,1,56,M
247348,11.42,11.42,0.0,1,1,53,M
247361,252.42,252.42,0.0,1,1,43,F
247362,59.36,59.36,0.0,1,1,43,F
247363,15.96,15.96,0.0,1,1,58,Unknown
247368,194.52,194.52,0.0,1,1,69,M
247378,93.28,93.28,0.0,1,1,23,M
247383,482.25,482.25,0.0,1,1,32,F
247406,191.62,191.62,0.0,1,1,34,F
247412,285.06,285.06,0.0,1,1,24,M
247432,106.51,106.51,0.0,1,1,43,M
247434,36.45,36.45,0.0,1,1,54,M
247442,18.01,18.01,0.0,1,1,44,Unknown
247501,627.91,627.91,0.0,1,1,52,M
247507,186.32,186.32,0.0,1,1,42,F
247527,260.65,260.65,0.0,1,1,27,M
247535,459.01,459.01,0.0,1,1,21,M
247546,774.61,774.61,0.0,1,1,56,M
247552,2052.82,2052.82,0.0,1,1,75,F
247568,2562.79,2562.79,0.0,1,1,48,M
247589,111.66,111.66,0.0,1,1,60,M
247591,1921.99,1921.99,0.0,1,1,23,M
247602,289.9,289.9,0.0,1,1,25,F
247604,136.02,136.02,0.0,1,1,31,M
247718,508.47,508.47,0.0,1,1,68,F
247733,2147.78,2147.78,0.0,1,1,21,M
247773,31.22,31.22,0.0,1,1,31,F
247826,950.7,950.7,0.0,1,1,69,F
247870,199.17,199.17,0.0,1,1,23,F
247878,84.16,84.16,0.0,1,1,46,F
247879,446.58,446.58,0.0,1,1,26,F
247886,146.37,146.37,0.0,1,1,53,F
247890,1517.09,1517.09,0.0,1,1,45,Unknown
247914,104.72,104.72,0.0,1,1,32,M
247936,1225.17,1225.17,0.0,1,1,51,Unknown
247945,134.33,134.33,0.0,1,1,25,M
247959,112.97,112.97,0.0,1,1,21,Unknown
247988,121.35,121.35,0.0,1,1,77,Unknown
248012,2071.95,2071.95,0.0,1,1,22,M
248018,38.76,38.76,0.0,1,1,55,M
248019,230.36,230.36,0.0,1,1,73,M
248036,41.97,41.97,0.0,1,1,38,Unknown
248066,1855.08,1855.08,0.0,1,1,59,F
248076,648.55,648.55,0.0,1,1,71,M
248133,47.02,47.02,0.0,1,1,42,F
248138,2754.02,2754.02,0.0,1,1,62,M
248176,567.41,567.41,0.0,1,1,25,M
248212,90.69,90.69,0.0,1,1,38,M
248221,374.38,374.38,0.0,1,1,53,M
248225,120.26,120.26,0.0,1,1,47,M
248249,53.35,53.35,0.0,1,1,74,F
248257,83.85,83.85,0.0,1,1,20,F
248266,155.17,155.17,0.0,1,1,68,M
248286,1828.0,1828.0,0.0,1,1,76,F
248296,79.97,79.97,0.0,1,1,22,F
248325,86.83,86.83,0.0,1,1,55,F
248354,407.06,407.06,0.0,1,1,21,M
248387,278.78,278.78,0.0,1,1,69,M
248388,41.09,41.09,0.0,1,1,57,M
248395,285.63,285.63,0.0,1,1,27,M
248405,88.68,88.68,0.0,1,1,70,M
248411,153.41,153.41,0.0,1,1,45,M
248425,331.25,331.25,0.0,1,1,33,M
248444,34.45,34.45,0.0,1,1,68,F
248447,436.06,436.06,0.0,1,1,62,F
248482,155.77,155.77,0.0,1,1,38,M
248493,110.42,110.42,0.0,1,1,60,M
248500,1619.36,1619.36,0.0,1,1,56,F
248505,470.05,470.05,0.0,1,1,42,F
248507,482.63,482.63,0.0,1,1,35,M
248526,169.92,169.92,0.0,1,1,22,M
248529,180.96,180.96,0.0,1,1,24,M
248538,209.73,209.73,0.0,1,1,23,M
248544,810.48,810.48,0.0,1,1,43,F
248567,309.2,309.2,0.0,1,1,25,M
248573,58.79,58.79,0.0,1,1,47,M
248600,109.75,109.75,0.0,1,1,52,F
248624,222.26,222.26,0.0,1,1,53,M
248655,265.55,265.55,0.0,1,1,54,Unknown
248669,186.36,186.36,0.0,1,1,30,F
248720,69.62,69.62,0.0,1,1,69,F
248721,428.2,428.2,0.0,1,1,34,M
248729,83.89,83.89,0.0,1,1,49,M
248735,2941.95,2941.95,0.0,1,1,38,F
248737,132.76,132.76,0.0,1,1,52,Unknown
248760,170.63,170.63,0.0,1,1,42,F
248779,272.53,272.53,0.0,1,1,46,F
248793,152.39,152.39,0.0,1,1,62,M
248833,251.96,251.96,0.0,1,1,36,M
248865,252.74,252.74,0.0,1,1,59,M
248883,922.03,922.03,0.0,1,1,22,F
248885,875.95,875.95,0.0,1,1,73,Unknown
248897,21.86,21.86,0.0,1,1,70,M
248936,124.61,124.61,0.0,1,1,36,M
248961,164.8,164.8,0.0,1,1,54,M
249012,63.17,63.17,0.0,1,1,71,F
249034,21.63,21.63,0.0,1,1,50,M
249040,251.86,251.86,0.0,1,1,40,M
249061,116.26,116.26,0.0,1,1,55,F
249093,61.07,61.07,0.0,1,1,21,M
249158,274.98,274.98,0.0,1,1,36,M
249204,69.5,69.5,0.0,1,1,75,M
249216,659.91,659.91,0.0,1,1,72,F
249220,20.93,20.93,0.0,1,1,21,M
249230,174.11,174.11,0.0,1,1,61,M
249231,48.65,48.65,0.0,1,1,41,M
249244,15.26,15.26,0.0,1,1,71,Unknown
249257,144.93,144.93,0.0,1,1,75,M
249264,981.97,981.97,0.0,1,1,24,F
249314,480.02,480.02,0.0,1,1,45,M
249320,286.0,286.0,0.0,1,1,59,M
249340,189.43,189.43,0.0,1,1,68,F
249343,98.1,98.1,0.0,1,1,27,F
249344,9.39,9.39,0.0,1,1,44,M
249389,95.03,95.03,0.0,1,1,57,F
249417,368.47,368.47,0.0,1,1,49,M
249451,154.6,154.6,0.0,1,1,36,F
249460,64.01,64.01,0.0,1,1,31,F
249471,174.31,174.31,0.0,1,1,65,F
249581,2439.11,2439.11,0.0,1,1,35,M
249595,2830.0,2830.0,0.0,1,1,68,F
249653,202.66,202.66,0.0,1,1,56,M
249680,495.76,495.76,0.0,1,1,52,F
249709,176.14,176.14,0.0,1,1,58,Unknown
249718,344.52,344.52,0.0,1,1,59,M
249751,293.79,293.79,0.0,1,1,37,F
249756,728.01,728.01,0.0,1,1,51,Unknown
249762,41.92,41.92,0.0,1,1,62,M
249765,1963.59,1963.59,0.0,1,1,51,M
249777,197.88,197.88,0.0,1,1,52,F
249798,19.69,19.69,0.0,1,1,23,Unknown
249807,1822.53,1822.53,0.0,1,1,21,M
249841,812.18,812.18,0.0,1,1,65,Unknown
249867,202.96,202.96,0.0,1,1,59,F
249876,66.81,66.81,0.0,1,1,65,M
249896,35.75,35.75,0.0,1,1,36,F
249902,168.18,168.18,0.0,1,1,52,F
249915,667.81,667.81,0.0,1,1,59,F
249918,1287.91,1287.91,0.0,1,1,24,M
249941,115.72,115.72,0.0,1,1,72,F
249946,426.31,426.31,0.0,1,1,65,F
249955,63.93,63.93,0.0,1,1,56,M
249965,158.97,158.97,0.0,1,1,67,Unknown
249977,186.33,186.33,0.0,1,1,28,Unknown
250029,258.24,258.24,0.0,1,1,34,F
250046,162.23,162.23,0.0,1,1,29,F
250089,18.39,18.39,0.0,1,1,49,F
250093,172.78,172.78,0.0,1,1,51,F
250165,75.05,75.05,0.0,1,1,32,M
250172,476.16,476.16,0.0,1,1,44,M
250174,116.97,116.97,0.0,1,1,63,F
250184,78.39,78.39,0.0,1,1,32,Unknown
250189,11.03,11.03,0.0,1,1,39,M
250202,1976.8,1976.8,0.0,1,1,40,F
250241,35.5,35.5,0.0,1,1,47,F
250310,34.21,34.21,0.0,1,1,64,M
250362,1648.22,1648.22,0.0,1,1,74,M
250374,140.3,140.3,0.0,1,1,23,M
250398,65.87,65.87,0.0,1,1,51,M
250400,902.74,902.74,0.0,1,1,66,F
250414,113.0,113.0,0.0,1,1,63,F
250451,174.13,174.13,0.0,1,1,46,M
250453,22.08,22.08,0.0,1,1,26,F
250487,10.05,10.05,0.0,1,1,72,M
250552,43.98,43.98,0.0,1,1,64,F
250584,124.71,124.71,0.0,1,1,39,F
250638,88.23,88.23,0.0,1,1,63,F
250659,20.89,20.89,0.0,1,1,54,F
250745,231.3,231.3,0.0,1,1,46,M
250749,1769.38,1769.38,0.0,1,1,38,F
250770,72.99,72.99,0.0,1,1,48,Unknown
250830,83.82,83.82,0.0,1,1,65,M
250837,176.83,176.83,0.0,1,1,72,M
250913,80.57,80.57,0.0,1,1,42,F
250929,223.67,223.67,0.0,1,1,77,F
250961,2586.92,2586.92,0.0,1,1,43,F
250992,160.02,160.02,0.0,1,1,65,M
250995,95.76,95.76,0.0,1,1,47,M
251039,191.39,191.39,0.0,1,1,71,M
251064,24.43,24.43,0.0,1,1,32,F
251117,15.73,15.73,0.0,1,1,53,Unknown
251122,57.29,57.29,0.0,1,1,41,F
251137,431.61,431.61,0.0,1,1,28,M
251154,46.46,46.46,0.0,1,1,68,M
251167,225.64,225.64,0.0,1,1,70,F
251181,673.28,673.28,0.0,1,1,71,F
251195,2415.3,2415.3,0.0,1,1,29,Unknown
251197,163.46,163.46,0.0,1,1,21,F
251207,71.19,71.19,0.0,1,1,47,M
251214,121.47,121.47,0.0,1,1,31,M
251227,172.04,172.04,0.0,1,1,40,M
251240,36.88,36.88,0.0,1,1,43,F
251246,196.41,196.41,0.0,1,1,64,F
251285,2470.5,2470.5,0.0,1,1,65,M
251297,2216.03,2216.03,0.0,1,1,45,F
251337,134.18,134.18,0.0,1,1,77,M
251354,986.33,986.33,0.0,1,1,24,F
251369,60.17,60.17,0.0,1,1,64,F
251382,173.54,173.54,0.0,1,1,60,M
251386,349.33,349.33,0.0,1,1,25,Unknown
251387,9.04,9.04,0.0,1,1,49,M
251422,925.48,925.48,0.0,1,1,57,M
251432,111.59,111.59,0.0,1,1,50,M
251449,139.06,139.06,0.0,1,1,33,F
251492,127.24,127.24,0.0,1,1,67,M
251498,131.71,131.71,0.0,1,1,25,F
251500,284.18,284.18,0.0,1,1,23,M
251519,1519.68,1519.68,0.0,1,1,64,M
251548,142.18,142.18,0.0,1,1,74,F
251559,52.25,52.25,0.0,1,1,48,M
251569,2378.26,2378.26,0.0,1,1,33,Unknown
251596,53.51,53.51,0.0,1,1,31,M
251627,54.75,54.75,0.0,1,1,39,F
251633,446.89,446.89,0.0,1,1,23,F
251648,447.55,447.55,0.0,1,1,52,F
251704,701.56,701.56,0.0,1,1,44,F
251708,144.74,144.74,0.0,1,1,62,Unknown
251715,204.01,204.01,0.0,1,1,52,F
251730,1677.39,1677.39,0.0,1,1,53,F
251746,34.46,34.46,0.0,1,1,21,F
251774,77.36,77.36,0.0,1,1,29,F
251795,271.39,271.39,0.0,1,1,59,Unknown
251799,360.31,360.31,0.0,1,1,75,F
251823,391.18,391.18,0.0,1,1,39,F
251827,109.62,109.62,0.0,1,1,57,F
251829,81.11,81.11,0.0,1,1,35,F
251881,131.05,131.05,0.0,1,1,25,F
251948,161.91,161.91,0.0,1,1,53,F
251952,521.2,521.2,0.0,1,1,31,F
251977,385.49,385.49,0.0,1,1,35,M
252040,148.12,148.12,0.0,1,1,23,F
252057,82.13,82.13,0.0,1,1,55,M
252070,191.36,191.36,0.0,1,1,70,Unknown
252102,186.39,186.39,0.0,1,1,30,M
252119,721.98,721.98,0.0,1,1,72,F
252131,431.45,431.45,0.0,1,1,38,Unknown
252142,117.46,117.46,0.0,1,1,73,F
252164,33.72,33.72,0.0,1,1,24,F
252179,79.45,79.45,0.0,1,1,76,M
252193,484.61,484.61,0.0,1,1,67,M
252200,146.82,146.82,0.0,1,1,33,F
252204,70.41,70.41,0.0,1,1,64,Unknown
252211,2124.56,2124.56,0.0,1,1,62,F
252219,449.75,449.75,0.0,1,1,43,F
252223,506.62,506.62,0.0,1,1,45,F
252268,65.24,65.24,0.0,1,1,67,Unknown
252283,345.29,345.29,0.0,1,1,56,F
252321,174.92,174.92,0.0,1,1,43,M
252377,94.67,94.67,0.0,1,1,32,M
252382,428.45,428.45,0.0,1,1,37,M
252405,42.71,42.71,0.0,1,1,21,F
252418,14.9,14.9,0.0,1,1,37,F
252441,2443.27,2443.27,0.0,1,1,71,F
252445,75.24,75.24,0.0,1,1,27,F
252474,454.06,454.06,0.0,1,1,74,M
252502,853.36,853.36,0.0,1,1,66,M
252505,96.67,96.67,0.0,1,1,77,F
252517,148.31,148.31,0.0,1,1,29,M
252520,2720.55,2720.55,0.0,1,1,21,Unknown
252523,36.33,36.33,0.0,1,1,76,F
252524,98.65,98.65,0.0,1,1,27,F
252528,135.81,135.81,0.0,1,1,62,M
252556,939.95,939.95,0.0,1,1,22,M
252610,274.91,274.91,0.0,1,1,66,F
252620,589.99,589.99,0.0,1,1,52,Unknown
252623,80.88,80.88,0.0,1,1,30,F
252639,144.0,144.0,0.0,1,1,48,M
252647,273.8,273.8,0.0,1,1,30,F
252671,332.96,332.96,0.0,1,1,41,F
252686,691.13,691.13,0.0,1,1,68,M
252704,2346.1,2346.1,0.0,1,1,33,F
252722,119.88,119.88,0.0,1,1,22,M
252729,55.79,55.79,0.0,1,1,41,F
252741,98.42,98.42,0.0,1,1,23,M
252756,39.17,39.17,0.0,1,1,38,F
252813,405.82,405.82,0.0,1,1,62,M
252815,382.75,382.75,0.0,1,1,59,M
252823,76.69,76.69,0.0,1,1,53,M
252834,334.04,334.04,0.0,1,1,48,M
252849,478.93,478.93,0.0,1,1,38,F
252857,485.36,485.36,0.0,1,1,58,F
252904,47.64,47.64,0.0,1,1,60,F
252910,182.68,182.68,0.0,1,1,27,M
252934,60.04,60.04,0.0,1,1,50,Unknown
252944,25.66,25.66,0.0,1,1,61,F
252999,97.35,97.35,0.0,1,1,23,F
253028,89.99,89.99,0.0,1,1,50,F
253073,16.57,16.57,0.0,1,1,49,F
253105,116.7,116.7,0.0,1,1,40,M
253191,159.6,159.6,0.0,1,1,26,F
253198,59.0,59.0,0.0,1,1,47,F
253201,137.17,137.17,0.0,1,1,77,M
253260,99.89,99.89,0.0,1,1,22,Unknown
253265,140.47,140.47,0.0,1,1,55,F
253275,162.2,162.2,0.0,1,1,63,Unknown
253299,1338.34,1338.34,0.0,1,1,42,M
253304,214.05,214.05,0.0,1,1,61,F
253344,158.21,158.21,0.0,1,1,75,F
253407,89.8,89.8,0.0,1,1,69,M
253477,173.03,173.03,0.0,1,1,45,Unknown
253494,87.39,87.39,0.0,1,1,55,M
253513,1922.55,1922.55,0.0,1,1,29,F
253537,315.86,315.86,0.0,1,1,74,M
253544,387.55,387.55,0.0,1,1,20,M
253567,14.13,14.13,0.0,1,1,65,F
253583,209.67,209.67,0.0,1,1,62,F
253635,107.39,107.39,0.0,1,1,23,M
253703,476.21,476.21,0.0,1,1,56,M
253708,292.47,292.47,0.0,1,1,23,F
253714,87.99,87.99,0.0,1,1,61,F
253737,1957.61,1957.61,0.0,1,1,71,F
253793,110.49,110.49,0.0,1,1,75,F
253808,111.09,111.09,0.0,1,1,55,M
253833,689.91,689.91,0.0,1,1,61,M
253871,64.89,64.89,0.0,1,1,77,F
253891,95.22,95.22,0.0,1,1,53,Unknown
253910,453.82,453.82,0.0,1,1,49,Unknown
253922,433.87,433.87,0.0,1,1,39,M
253960,545.2,545.2,0.0,1,1,65,F
253978,1515.86,1515.86,0.0,1,1,31,F
253984,16.0,16.0,0.0,1,1,45,M
254022,1102.53,1102.53,0.0,1,1,68,F
254050,113.01,113.01,0.0,1,1,70,Unknown
254070,27.42,27.42,0.0,1,1,70,F
254077,371.91,371.91,0.0,1,1,34,M
254079,188.64,188.64,0.0,1,1,54,F
254107,1710.26,1710.26,0.0,1,1,24,M
254108,81.21,81.21,0.0,1,1,48,F
254132,405.53,405.53,0.0,1,1,61,F
254136,254.94,254.94,0.0,1,1,39,F
254168,451.77,451.77,0.0,1,1,25,Unknown
254171,798.6,798.6,0.0,1,1,40,M
254176,103.27,103.27,0.0,1,1,60,M
254183,75.49,75.49,0.0,1,1,43,F
254188,160.4,160.4,0.0,1,1,54,M
254204,59.36,59.36,0.0,1,1,57,M
254242,388.04,388.04,0.0,1,1,41,F
254255,32.64,32.64,0.0,1,1,71,M
254260,195.19,195.19,0.0,1,1,26,F
254265,494.47,494.47,0.0,1,1,71,M
254266,54.32,54.32,0.0,1,1,26,F
254270,186.13,186.13,0.0,1,1,32,F
254276,463.71,463.71,0.0,1,1,28,Unknown
254282,34.06,34.06,0.0,1,1,69,Unknown
254288,674.0,674.0,0.0,1,1,20,M
254299,2153.79,2153.79,0.0,1,1,32,F
254306,1675.59,1675.59,0.0,1,1,65,Unknown
254328,2249.86,2249.86,0.0,1,1,54,F
254331,52.05,52.05,0.0,1,1,38,M
254333,519.93,519.93,0.0,1,1,52,M
254339,2479.24,2479.24,0.0,1,1,40,F
254397,824.41,824.41,0.0,1,1,64,M
254427,79.47,79.47,0.0,1,1,76,F
254432,56.75,56.75,0.0,1,1,58,M
254454,50.12,50.12,0.0,1,1,25,F
254460,138.83,138.83,0.0,1,1,71,F
254468,130.44,130.44,0.0,1,1,75,M
254473,2426.95,2426.95,0.0,1,1,26,F
254479,13.72,13.72,0.0,1,1,34,F
254516,487.95,487.95,0.0,1,1,22,F
254523,283.98,283.98,0.0,1,1,38,F
254559,153.78,153.78,0.0,1,1,59,F
254562,230.02,230.02,0.0,1,1,69,M
254574,18.15,18.15,0.0,1,1,36,F
254578,21.14,21.14,0.0,1,1,29,Unknown
254597,259.45,259.45,0.0,1,1,35,F
254645,251.37,251.37,0.0,1,1,63,F
254749,198.7,198.7,0.0,1,1,68,M
254757,80.02,80.02,0.0,1,1,34,F
254784,380.4,380.4,0.0,1,1,34,F
254813,49.92,49.92,0.0,1,1,72,M
254823,81.26,81.26,0.0,1,1,27,M
254853,74.18,74.18,0.0,1,1,57,F
254860,18.73,18.73,0.0,1,1,59,F
254868,941.68,941.68,0.0,1,1,54,F
254910,361.94,361.94,0.0,1,1,28,Unknown
254914,56.08,56.08,0.0,1,1,56,M
254934,1481.95,1481.95,0.0,1,1,55,M
254945,805.87,805.87,0.0,1,1,57,Unknown
254968,177.29,177.29,0.0,1,1,32,M
254983,366.44,366.44,0.0,1,1,56,M
254984,993.35,993.35,0.0,1,1,24,M
255008,48.55,48.55,0.0,1,1,44,M
255059,290.25,290.25,0.0,1,1,35,M
255091,39.68,39.68,0.0,1,1,23,F
255156,14.65,14.65,0.0,1,1,71,F
255173,81.46,81.46,0.0,1,1,50,F
255183,72.06,72.06,0.0,1,1,65,M
255225,74.41,74.41,0.0,1,1,66,F
255242,106.96,106.96,0.0,1,1,75,F
255260,37.63,37.63,0.0,1,1,50,M
255372,122.55,122.55,0.0,1,1,47,F
255385,579.08,579.08,0.0,1,1,21,M
255418,90.36,90.36,0.0,1,1,63,M
255441,301.97,301.97,0.0,1,1,64,Unknown
255452,33.83,33.83,0.0,1,1,62,M
255456,703.85,703.85,0.0,1,1,62,F
255458,896.74,896.74,0.0,1,1,68,M
255482,1682.99,1682.99,0.0,1,1,31,M
255527,1368.93,1368.93,0.0,1,1,50,F
255543,109.12,109.12,0.0,1,1,43,F
255544,406.67,406.67,0.0,1,1,68,M
255567,223.02,223.02,0.0,1,1,52,F
255583,769.42,769.42,0.0,1,1,46,Unknown
255592,59.0,59.0,0.0,1,1,72,F
255605,365.15,365.15,0.0,1,1,22,F
255612,895.98,895.98,0.0,1,1,29,F
255636,30.39,30.39,0.0,1,1,35,M
255640,543.83,543.83,0.0,1,1,38,M
255741,955.8,955.8,0.0,1,1,43,M
255806,382.17,382.17,0.0,1,1,75,F
255826,474.64,474.64,0.0,1,1,71,M
255848,944.14,944.14,0.0,1,1,55,M
255852,80.72,80.72,0.0,1,1,40,F
255875,163.51,163.51,0.0,1,1,73,F
255876,282.37,282.37,0.0,1,1,65,F
255882,96.3,96.3,0.0,1,1,66,F
255885,299.61,299.61,0.0,1,1,37,F
255893,547.83,547.83,0.0,1,1,43,F
255899,258.82,258.82,0.0,1,1,36,M
255921,82.21,82.21,0.0,1,1,61,M
255924,24.52,24.52,0.0,1,1,52,F
255942,922.04,922.04,0.0,1,1,50,M
255947,773.55,773.55,0.0,1,1,28,F
255960,191.9,191.9,0.0,1,1,60,M
255983,159.97,159.97,0.0,1,1,43,F
255987,62.4,62.4,0.0,1,1,21,M
255998,1499.03,1499.03,0.0,1,1,77,F
256074,178.48,178.48,0.0,1,1,42,F
256080,96.82,96.82,0.0,1,1,21,M
256084,196.9,196.9,0.0,1,1,39,F
256086,73.56,73.56,0.0,1,1,20,F
256098,48.5,48.5,0.0,1,1,28,M
256107,341.55,341.55,0.0,1,1,73,M
256117,40.07,40.07,0.0,1,1,32,F
256145,107.12,107.12,0.0,1,1,36,M
256190,12.66,12.66,0.0,1,1,29,F
256258,2753.66,2753.66,0.0,1,1,70,M
256264,39.61,39.61,0.0,1,1,70,M
256269,66.04,66.04,0.0,1,1,61,M
256272,296.97,296.97,0.0,1,1,33,M
256286,67.47,67.47,0.0,1,1,69,M
256320,457.19,457.19,0.0,1,1,77,Unknown
256371,173.42,173.42,0.0,1,1,38,F
256374,78.64,78.64,0.0,1,1,42,M
256384,214.45,214.45,0.0,1,1,67,F
256390,1940.29,1940.29,0.0,1,1,32,M
256460,64.3,64.3,0.0,1,1,73,M
256489,141.65,141.65,0.0,1,1,73,Unknown
256497,565.02,565.02,0.0,1,1,60,Unknown
256498,465.01,465.01,0.0,1,1,30,F
256508,24.31,24.31,0.0,1,1,36,M
256520,120.77,120.77,0.0,1,1,32,M
256522,69.68,69.68,0.0,1,1,50,M
256548,35.29,35.29,0.0,1,1,30,F
256571,2465.75,2465.75,0.0,1,1,46,M
256574,53.37,53.37,0.0,1,1,55,F
256582,79.82,79.82,0.0,1,1,30,F
256585,93.9,93.9,0.0,1,1,71,M
256587,234.48,234.48,0.0,1,1,29,F
256588,120.87,120.87,0.0,1,1,20,F
256595,178.17,178.17,0.0,1,1,77,F
256612,11.02,11.02,0.0,1,1,34,M
256614,10.81,10.81,0.0,1,1,46,F
256615,2799.99,2799.99,0.0,1,1,60,M
256618,2359.43,2359.43,0.0,1,1,68,F
256625,32.12,32.12,0.0,1,1,76,Unknown
256646,260.08,260.08,0.0,1,1,30,F
256654,163.05,163.05,0.0,1,1,67,M
256660,192.76,192.76,0.0,1,1,34,M
256662,152.71,152.71,0.0,1,1,33,Unknown
256678,54.87,54.87,0.0,1,1,40,F
256691,22.04,22.04,0.0,1,1,38,M
256693,1862.42,1862.42,0.0,1,1,75,M
256713,99.3,99.3,0.0,1,1,32,M
256742,151.81,151.81,0.0,1,1,43,M
256744,1693.24,1693.24,0.0,1,1,54,M
256774,11.04,11.04,0.0,1,1,39,M
256796,145.82,145.82,0.0,1,1,24,F
256798,37.77,37.77,0.0,1,1,63,F
256800,25.43,25.43,0.0,1,1,65,F
256808,125.97,125.97,0.0,1,1,27,F
256861,180.75,180.75,0.0,1,1,29,M
256867,47.63,47.63,0.0,1,1,32,M
256881,1664.39,1664.39,0.0,1,1,31,F
256915,2258.16,2258.16,0.0,1,1,63,M
256931,2034.89,2034.89,0.0,1,1,63,M
256934,136.44,136.44,0.0,1,1,42,F
256969,34.93,34.93,0.0,1,1,73,M
256977,810.39,810.39,0.0,1,1,46,M
256991,651.73,651.73,0.0,1,1,70,F
257017,140.57,140.57,0.0,1,1,42,F
257024,34.75,34.75,0.0,1,1,28,M
257035,78.92,78.92,0.0,1,1,37,F
257044,1437.63,1437.63,0.0,1,1,53,M
257047,782.03,782.03,0.0,1,1,43,F
257054,336.99,336.99,0.0,1,1,25,Unknown
257065,23.67,23.67,0.0,1,1,76,M
257115,2979.06,2979.06,0.0,1,1,52,M
257125,944.11,944.11,0.0,1,1,62,M
257127,2034.06,2034.06,0.0,1,1,22,M
257153,354.97,354.97,0.0,1,1,51,F
257169,131.52,131.52,0.0,1,1,21,F
257212,499.48,499.48,0.0,1,1,33,Unknown
257229,1350.58,1350.58,0.0,1,1,21,F
257241,494.74,494.74,0.0,1,1,37,M
257286,716.02,716.02,0.0,1,1,40,M
257304,275.91,275.91,0.0,1,1,42,F
257312,174.12,174.12,0.0,1,1,27,F
257314,134.36,134.36,0.0,1,1,47,F
257343,294.36,294.36,0.0,1,1,63,Unknown
257380,51.41,51.41,0.0,1,1,62,M
257393,121.32,121.32,0.0,1,1,33,M
257402,2240.54,2240.54,0.0,1,1,67,F
257446,172.59,172.59,0.0,1,1,77,Unknown
257469,1081.07,1081.07,0.0,1,1,45,F
